geneID,x,y,MIDCount,ExonCount,label
Gene020,1091.1,975.6,1,1,247.0
Gene008,1116.8,960.7,1,1,247.0
Gene010,1112.3,957.6,1,1,247.0
Gene052,1106.6,957.2,1,1,247.0
Gene041,1118.1,1001.1,1,1,247.0
Gene022,1111.4,948.2,1,1,243.0
Gene026,1109.8,969.3,1,1,247.0
Gene023,1062.3,947.2,1,1,247.0
Gene023,1108.9,961.1,1,1,247.0
Gene021,1117.8,957.6,1,1,247.0
Gene027,1099.3,948.6,1,1,247.0
Gene024,1115.2,950.1,1,1,247.0
Gene028,1140.5,945.5,1,1,247.0
Gene016,1104.0,963.6,1,1,247.0
Gene024,1120.7,975.0,1,1,247.0
Gene002,1105.0,958.6,1,1,247.0
Gene021,1114.2,986.8,1,1,247.0
Gene023,1098.3,960.5,1,1,247.0
Gene004,1088.0,954.6,1,1,247.0
Gene025,1105.5,966.4,1,1,247.0
Gene020,1120.2,958.8,1,1,247.0
Gene040,1106.7,952.8,1,1,247.0
Gene025,1114.0,952.2,1,1,247.0
Gene049,1116.9,951.3,1,1,247.0
Gene008,1097.8,976.3,1,1,247.0
Gene049,1130.1,953.8,1,1,247.0
Gene024,1111.7,956.2,1,1,247.0
Gene056,1090.4,984.9,1,1,247.0
Gene027,1120.9,954.9,1,1,247.0
Gene053,1099.2,989.4,1,1,247.0
Gene021,1125.4,973.6,1,1,247.0
Gene005,1100.8,976.8,1,1,247.0
Gene014,1095.9,953.6,1,1,247.0
Gene058,1087.7,964.8,1,1,247.0
Gene040,1091.4,964.7,1,1,247.0
Gene017,1089.5,941.8,1,1,247.0
Gene048,1106.9,983.7,1,1,247.0
Gene000,1107.0,942.9,1,1,247.0
Gene052,1103.5,951.0,1,1,247.0
Gene053,1101.9,961.0,1,1,247.0
Gene027,1105.1,941.4,1,1,247.0
Gene037,1094.1,955.7,1,1,247.0
Gene030,1101.9,968.2,1,1,247.0
Gene031,1100.8,967.3,1,1,247.0
Gene057,1110.5,967.6,1,1,247.0
Gene026,1100.9,945.6,1,1,247.0
Gene020,1124.5,991.9,1,1,247.0
Gene029,1109.7,974.2,1,1,132.0
Gene020,1100.3,963.8,1,1,247.0
Gene041,1116.9,943.7,1,1,247.0
Gene033,1115.1,985.2,1,1,247.0
Gene027,1121.7,966.6,1,1,247.0
Gene028,1103.8,991.8,1,1,70.0
Gene022,1115.1,973.3,1,1,247.0
Gene012,1116.3,950.2,1,1,247.0
Gene021,1120.2,976.8,1,1,123.0
Gene047,1085.6,973.0,1,1,247.0
Gene049,1097.9,950.5,1,1,247.0
Gene011,1100.6,966.7,1,1,247.0
Gene002,1150.2,969.4,1,1,247.0
Gene028,1101.3,971.9,1,1,247.0
Gene044,1120.4,973.8,1,1,247.0
Gene026,1119.1,963.5,1,1,247.0
Gene019,1121.3,959.5,1,1,247.0
Gene023,1099.9,964.7,1,1,247.0
Gene017,1137.3,959.5,1,1,247.0
Gene029,1105.5,950.3,1,1,247.0
Gene026,1136.6,972.2,1,1,247.0
Gene043,1090.5,972.7,1,1,247.0
Gene021,1107.8,960.5,1,1,247.0
Gene020,1087.0,954.2,1,1,247.0
Gene034,1109.6,949.9,1,1,247.0
Gene022,1101.6,969.4,1,1,247.0
Gene009,1093.1,980.9,1,1,247.0
Gene024,1111.0,982.4,1,1,247.0
Gene027,1107.4,974.4,1,1,247.0
Gene016,1123.1,964.2,1,1,247.0
Gene027,1082.4,970.7,1,1,247.0
Gene038,1115.2,965.2,1,1,247.0
Gene029,1118.6,945.2,1,1,247.0
Gene049,1093.4,967.6,1,1,247.0
Gene031,1123.6,945.0,1,1,95.0
Gene023,1119.4,987.8,1,1,203.0
Gene027,1082.8,982.9,1,1,247.0
Gene026,1118.9,984.8,1,1,247.0
Gene057,1070.4,958.7,1,1,247.0
Gene009,1133.6,951.7,1,1,247.0
Gene023,1150.4,948.2,1,1,247.0
Gene018,1109.1,965.6,1,1,247.0
Gene027,1109.8,969.1,1,1,247.0
Gene026,1121.2,953.0,1,1,247.0
Gene023,1115.3,965.5,1,1,247.0
Gene017,1094.7,954.4,1,1,247.0
Gene020,1108.1,952.0,1,1,247.0
Gene010,1095.1,986.6,1,1,247.0
Gene028,1102.6,982.6,1,1,247.0
Gene020,1139.1,921.6,1,1,247.0
Gene019,1122.9,972.2,1,1,247.0
Gene028,1120.3,950.2,1,1,247.0
Gene021,1103.4,950.3,1,1,247.0
Gene022,1111.2,974.4,1,1,247.0
Gene009,1110.1,967.8,1,1,247.0
Gene043,1117.7,981.9,1,1,247.0
Gene025,1128.6,980.3,1,1,247.0
Gene022,1083.5,951.1,1,1,247.0
Gene026,1133.9,958.6,1,1,247.0
Gene023,1123.1,930.3,1,1,247.0
Gene020,1140.3,975.6,1,1,247.0
Gene037,1111.2,972.7,1,1,247.0
Gene003,1084.3,950.7,1,1,123.0
Gene023,1125.9,978.9,1,1,247.0
Gene022,1110.3,952.6,1,1,247.0
Gene023,1111.4,945.5,1,1,247.0
Gene010,1100.9,989.3,1,1,247.0
Gene026,1104.4,975.8,1,1,247.0
Gene020,1113.4,998.0,1,1,247.0
Gene020,1142.7,960.6,1,1,247.0
Gene012,1105.2,1004.2,1,1,248.0
Gene046,1119.9,975.8,1,1,248.0
Gene019,1097.0,973.2,1,1,248.0
Gene037,1115.1,985.8,1,1,248.0
Gene004,1090.9,972.4,1,1,248.0
Gene020,1074.6,970.3,1,1,248.0
Gene004,1118.5,992.3,1,1,248.0
Gene050,1084.3,982.2,1,1,248.0
Gene027,1102.2,970.0,1,1,248.0
Gene038,1088.7,1010.5,1,1,248.0
Gene055,1115.2,986.6,1,1,248.0
Gene002,1089.1,997.0,1,1,248.0
Gene009,1091.4,962.2,1,1,248.0
Gene008,1107.7,960.8,1,1,248.0
Gene008,1110.7,990.4,1,1,248.0
Gene003,1099.9,966.7,1,1,248.0
Gene017,1081.8,974.1,1,1,248.0
Gene020,1101.7,970.5,1,1,248.0
Gene000,1123.0,988.8,1,1,248.0
Gene030,1096.8,998.5,1,1,248.0
Gene003,1129.8,977.0,1,1,248.0
Gene007,1123.0,990.1,1,1,248.0
Gene042,1081.5,966.6,1,1,248.0
Gene002,1122.7,975.6,1,1,248.0
Gene007,1099.8,977.8,1,1,248.0
Gene026,1113.5,1006.9,1,1,248.0
Gene014,1107.3,962.1,1,1,248.0
Gene022,1103.6,976.7,1,1,248.0
Gene001,1113.8,981.1,1,1,248.0
Gene039,1098.2,984.0,1,1,248.0
Gene007,1090.0,964.3,1,1,248.0
Gene004,1109.2,998.9,1,1,248.0
Gene006,1103.5,995.5,1,1,248.0
Gene000,1109.7,984.5,1,1,248.0
Gene004,1099.3,971.3,1,1,248.0
Gene007,1106.9,986.0,1,1,248.0
Gene013,1086.3,980.4,1,1,248.0
Gene001,1109.8,992.6,1,1,248.0
Gene001,1106.3,980.9,1,1,248.0
Gene001,1097.4,974.3,1,1,248.0
Gene008,1115.9,996.6,1,1,248.0
Gene020,1110.9,980.3,1,1,248.0
Gene007,1104.4,1005.3,1,1,248.0
Gene058,1106.8,990.5,1,1,248.0
Gene001,1127.8,990.8,1,1,248.0
Gene021,1131.3,979.2,1,1,248.0
Gene004,1103.1,963.7,1,1,248.0
Gene002,1109.2,975.4,1,1,248.0
Gene006,1101.9,968.8,1,1,248.0
Gene008,1107.7,1001.8,1,1,248.0
Gene016,1130.4,998.0,1,1,248.0
Gene020,1094.0,984.5,1,1,248.0
Gene000,1110.3,1010.6,1,1,248.0
Gene032,1091.8,978.2,1,1,248.0
Gene012,1076.3,971.8,1,1,248.0
Gene027,1088.4,964.5,1,1,248.0
Gene005,1084.5,992.9,1,1,248.0
Gene001,1091.4,974.6,1,1,248.0
Gene051,1139.3,994.0,1,1,248.0
Gene001,1086.4,982.0,1,1,248.0
Gene000,1096.4,1001.3,1,1,248.0
Gene000,1090.8,980.5,1,1,248.0
Gene054,1075.9,958.5,1,1,248.0
Gene004,1095.9,974.6,1,1,248.0
Gene023,1138.1,981.6,1,1,248.0
Gene007,1103.8,992.9,1,1,248.0
Gene036,1120.4,960.6,1,1,248.0
Gene002,1080.7,998.9,1,1,248.0
Gene004,1094.8,999.4,1,1,248.0
Gene006,1088.8,986.8,1,1,248.0
Gene004,1109.3,984.7,1,1,88.0
Gene007,1100.3,987.8,1,1,248.0
Gene007,1079.5,969.1,1,1,248.0
Gene006,1116.4,972.1,1,1,248.0
Gene005,1097.5,998.0,1,1,248.0
Gene042,1114.3,995.4,1,1,248.0
Gene045,1107.5,1007.7,1,1,248.0
Gene004,1104.9,957.2,1,1,248.0
Gene005,1089.5,978.0,1,1,248.0
Gene001,1112.0,988.1,1,1,248.0
Gene049,1089.8,978.1,1,1,155.0
Gene008,1102.9,984.1,1,1,248.0
Gene047,1092.7,985.3,1,1,248.0
Gene004,1102.6,999.9,1,1,248.0
Gene044,1131.6,960.2,1,1,248.0
Gene009,1122.1,985.6,1,1,248.0
Gene012,1100.9,986.7,1,1,248.0
Gene024,1109.8,981.4,1,1,248.0
Gene026,1110.0,988.1,1,1,248.0
Gene006,1087.4,977.3,1,1,248.0
Gene034,1085.1,1000.6,1,1,248.0
Gene006,1105.9,985.9,1,1,248.0
Gene053,1143.5,970.2,1,1,248.0
Gene003,1106.3,963.7,1,1,248.0
Gene042,1113.9,983.6,1,1,248.0
Gene006,1119.8,978.6,1,1,248.0
Gene050,1102.1,984.8,1,1,248.0
Gene051,1115.6,984.2,1,1,248.0
Gene037,1113.6,984.6,1,1,248.0
Gene005,1104.8,994.0,1,1,248.0
Gene053,1103.3,1007.4,1,1,248.0
Gene006,1119.3,975.4,1,1,248.0
Gene043,1084.8,986.7,1,1,248.0
Gene058,1071.5,986.9,1,1,248.0
Gene002,1084.0,993.2,1,1,248.0
Gene043,1120.8,975.9,1,1,248.0
Gene013,1087.6,980.1,1,1,248.0
Gene024,1116.1,985.7,1,1,248.0
Gene008,1116.6,982.6,1,1,248.0
Gene001,1075.5,977.4,1,1,208.0
Gene008,1102.8,985.8,1,1,248.0
Gene001,1092.2,959.2,1,1,248.0
Gene032,1112.8,1002.2,1,1,248.0
Gene020,1141.1,998.3,1,1,248.0
Gene034,1087.9,983.3,1,1,248.0
Gene009,1098.3,967.0,1,1,248.0
Gene032,1087.0,986.7,1,1,248.0
Gene004,1114.4,969.0,1,1,248.0
Gene001,1100.7,1000.4,1,1,248.0
Gene010,1085.3,995.5,1,1,248.0
Gene003,1115.1,995.2,1,1,248.0
Gene009,1120.6,995.5,1,1,248.0
Gene020,1096.6,1005.1,1,1,248.0
Gene027,1116.7,1016.4,1,1,248.0
Gene002,1088.3,1001.0,1,1,248.0
Gene001,1103.8,1013.9,1,1,248.0
Gene008,1112.2,998.0,1,1,248.0
Gene007,1099.5,992.4,1,1,248.0
Gene042,1117.9,986.8,1,1,248.0
Gene007,1100.1,966.7,1,1,248.0
Gene003,1106.6,984.7,1,1,248.0
Gene045,1109.2,971.2,1,1,248.0
Gene006,1073.6,1000.9,1,1,248.0
Gene000,1107.2,957.5,1,1,248.0
Gene004,1093.7,999.3,1,1,248.0
Gene011,1104.6,973.1,1,1,248.0
Gene001,1085.9,985.4,1,1,115.0
Gene024,1098.6,1002.5,1,1,248.0
Gene002,1121.7,985.2,1,1,248.0
Gene046,1085.7,947.0,1,1,248.0
Gene048,1103.0,996.1,1,1,248.0
Gene030,1070.5,1008.9,1,1,248.0
Gene050,1100.9,1000.6,1,1,248.0
Gene007,1096.6,996.2,1,1,248.0
Gene027,1086.3,983.6,1,1,248.0
Gene004,1069.9,992.9,1,1,248.0
Gene000,1126.4,972.3,1,1,248.0
Gene002,1106.9,1000.3,1,1,248.0
Gene006,1103.4,979.7,1,1,248.0
Gene004,1096.7,1000.9,1,1,248.0
Gene001,1105.7,978.1,1,1,248.0
Gene004,1079.5,983.5,1,1,248.0
Gene013,1086.5,992.3,1,1,248.0
Gene003,1117.2,976.0,1,1,248.0
Gene009,1094.1,998.0,1,1,248.0
Gene006,1123.3,1003.0,1,1,248.0
Gene009,1108.9,995.0,1,1,248.0
Gene003,1095.9,998.7,1,1,248.0
Gene022,1090.1,980.1,1,1,248.0
Gene034,1108.8,971.3,1,1,248.0
Gene033,1104.3,988.5,1,1,248.0
Gene012,1112.0,952.7,1,1,248.0
Gene034,1108.8,985.4,1,1,248.0
Gene000,1095.3,1015.1,1,1,248.0
Gene019,1111.0,960.7,1,1,248.0
Gene036,1107.5,980.0,1,1,248.0
Gene003,1105.3,979.7,1,1,248.0
Gene016,1121.2,974.5,1,1,248.0
Gene044,1105.7,993.5,1,1,248.0
Gene049,1085.8,967.5,1,1,248.0
Gene028,1098.8,960.2,1,1,248.0
Gene008,1099.5,994.5,1,1,248.0
Gene050,1096.8,980.1,1,1,248.0
Gene003,1130.8,977.8,1,1,248.0
Gene022,1130.1,985.8,1,1,248.0
Gene007,1093.5,976.4,1,1,248.0
Gene008,1109.0,993.4,1,1,248.0
Gene038,1105.3,1010.3,1,1,248.0
Gene004,1098.3,986.2,1,1,248.0
Gene023,1104.6,966.1,1,1,248.0
Gene004,1114.6,983.7,1,1,248.0
Gene015,1097.9,999.1,1,1,248.0
Gene000,1093.8,987.5,1,1,248.0
Gene005,1122.8,984.5,1,1,248.0
Gene007,1081.4,1001.9,1,1,248.0
Gene040,1115.1,996.1,1,1,248.0
Gene039,1106.7,1001.1,1,1,248.0
Gene040,1101.0,971.9,1,1,197.0
Gene005,1073.6,1004.8,1,1,248.0
Gene023,1081.6,947.4,1,1,248.0
Gene011,1102.2,985.1,1,1,248.0
Gene011,1116.9,982.8,1,1,248.0
Gene001,1121.3,997.0,1,1,248.0
Gene030,1101.5,986.6,1,1,248.0
Gene009,1097.1,969.2,1,1,248.0
Gene001,1094.8,989.7,1,1,248.0
Gene001,1086.8,961.0,1,1,248.0
Gene008,1096.5,995.0,1,1,248.0
Gene004,1097.0,1011.6,1,1,248.0
Gene008,1110.0,986.9,1,1,248.0
Gene053,1073.6,994.3,1,1,248.0
Gene019,1092.2,1014.6,1,1,210.0
Gene059,1120.9,976.6,1,1,248.0
Gene000,1088.0,988.5,1,1,248.0
Gene007,1098.1,980.2,1,1,248.0
Gene030,1099.4,1008.9,1,1,248.0
Gene054,1083.0,975.8,1,1,248.0
Gene003,1088.0,971.7,1,1,248.0
Gene004,1110.7,988.7,1,1,248.0
Gene056,1103.1,964.7,1,1,248.0
Gene001,1106.8,971.7,1,1,248.0
Gene001,1113.6,1000.0,1,1,248.0
Gene028,1111.3,989.5,1,1,248.0
Gene028,1109.4,962.3,1,1,248.0
Gene001,1098.0,977.1,1,1,248.0
Gene042,1100.6,1013.0,1,1,248.0
Gene004,1099.1,970.5,1,1,248.0
Gene039,1117.0,991.9,1,1,248.0
Gene007,1127.4,995.3,1,1,248.0
Gene005,1107.3,1007.5,1,1,248.0
Gene032,1101.1,989.3,1,1,248.0
Gene005,1087.1,996.8,1,1,248.0
Gene003,1105.9,999.7,1,1,248.0
Gene007,1119.8,975.0,1,1,248.0
Gene007,1108.9,967.8,1,1,248.0
Gene009,1105.0,990.2,1,1,248.0
Gene011,1097.7,1000.5,1,1,248.0
Gene028,1097.0,992.5,1,1,248.0
Gene006,1095.3,977.9,1,1,248.0
Gene004,1056.2,985.2,1,1,248.0
Gene036,1088.6,990.8,1,1,248.0
Gene009,1104.0,1000.7,1,1,248.0
Gene005,1112.7,989.0,1,1,248.0
Gene005,1096.3,1000.0,1,1,248.0
Gene009,1103.2,994.4,1,1,248.0
Gene046,1125.2,1002.7,1,1,248.0
Gene001,1092.5,973.4,1,1,197.0
Gene009,1082.3,991.4,1,1,248.0
Gene045,1100.9,985.3,1,1,248.0
Gene002,1102.2,987.2,1,1,248.0
Gene004,1111.1,986.0,1,1,248.0
Gene004,1107.4,978.4,1,1,248.0
Gene037,1093.9,1022.2,1,1,248.0
Gene002,1107.9,975.4,1,1,248.0
Gene021,1088.8,991.5,1,1,248.0
Gene002,1110.8,979.7,1,1,248.0
Gene004,1127.1,986.2,1,1,248.0
Gene004,1106.3,991.9,1,1,248.0
Gene004,1116.5,995.7,1,1,248.0
Gene031,1136.2,1012.3,1,1,248.0
Gene009,1100.9,946.0,1,1,248.0
Gene020,1075.8,1011.4,1,1,248.0
Gene009,1085.2,1017.0,1,1,248.0
Gene005,1108.9,972.0,1,1,248.0
Gene033,1106.9,973.6,1,1,248.0
Gene000,1084.0,1020.4,1,1,248.0
Gene003,1101.4,973.9,1,1,248.0
Gene011,1097.9,996.4,1,1,248.0
Gene003,1084.6,975.3,1,1,248.0
Gene002,1093.8,985.7,1,1,248.0
Gene046,1111.2,994.7,1,1,248.0
Gene010,1105.7,975.1,1,1,248.0
Gene042,1118.1,994.1,1,1,248.0
Gene010,1107.1,1005.4,1,1,248.0
Gene004,1120.4,959.9,1,1,248.0
Gene012,1097.1,1002.9,1,1,248.0
Gene043,1123.0,964.6,1,1,248.0
Gene019,1092.7,1008.8,1,1,248.0
Gene003,1084.2,976.7,1,1,248.0
Gene004,1083.8,983.1,1,1,248.0
Gene001,1106.0,961.5,1,1,248.0
Gene005,1117.1,984.5,1,1,248.0
Gene014,1108.7,976.0,1,1,248.0
Gene028,1110.4,985.3,1,1,248.0
Gene009,1100.7,982.9,1,1,248.0
Gene045,1085.6,992.7,1,1,248.0
Gene023,1097.2,998.9,1,1,248.0
Gene008,1110.6,986.7,1,1,248.0
Gene029,1103.0,966.8,1,1,248.0
Gene059,1069.5,1005.8,1,1,248.0
Gene050,1101.1,981.1,1,1,248.0
Gene013,1093.6,998.4,1,1,248.0
Gene008,1112.2,996.5,1,1,248.0
Gene009,1106.5,992.9,1,1,248.0
Gene003,1112.0,994.1,1,1,248.0
Gene008,1126.0,999.3,1,1,248.0
Gene009,1084.5,987.0,1,1,248.0
Gene008,1093.8,983.5,1,1,248.0
Gene007,1106.3,992.2,1,1,248.0
Gene052,1113.5,997.1,1,1,248.0
Gene033,1096.6,974.9,1,1,123.0
Gene003,1090.1,971.7,1,1,248.0
Gene001,1123.3,994.9,1,1,248.0
Gene030,1098.1,998.9,1,1,248.0
Gene007,1131.5,988.6,1,1,248.0
Gene002,1126.3,999.5,1,1,248.0
Gene006,1101.0,1004.6,1,1,248.0
Gene021,1097.6,988.9,1,1,248.0
Gene022,1117.1,967.6,1,1,248.0
Gene016,1140.7,989.1,1,1,248.0
Gene009,1106.0,975.8,1,1,248.0
Gene056,1100.0,998.4,1,1,211.0
Gene008,1107.0,970.6,1,1,248.0
Gene011,1086.1,979.4,1,1,248.0
Gene020,1396.0,435.0,1,1,249.0
Gene000,1392.6,442.1,1,1,249.0
Gene053,1379.3,460.0,1,1,249.0
Gene047,1390.0,450.7,1,1,249.0
Gene019,1401.3,449.3,1,1,249.0
Gene017,1395.5,441.8,1,1,249.0
Gene000,1410.1,454.7,1,1,249.0
Gene002,1389.7,461.6,1,1,249.0
Gene000,1382.7,438.7,1,1,249.0
Gene041,1387.8,448.9,1,1,249.0
Gene009,1409.1,420.3,1,1,249.0
Gene020,1369.1,450.6,1,1,249.0
Gene002,1389.5,467.2,1,1,249.0
Gene007,1384.6,450.8,1,1,249.0
Gene009,1379.0,447.3,1,1,249.0
Gene033,1403.0,460.5,1,1,249.0
Gene003,1379.5,442.9,1,1,249.0
Gene058,1359.7,468.5,1,1,249.0
Gene006,1394.2,430.9,1,1,249.0
Gene006,1396.2,456.4,1,1,249.0
Gene000,1371.6,447.3,1,1,249.0
Gene008,1400.1,452.4,1,1,249.0
Gene010,1390.9,450.4,1,1,249.0
Gene003,1393.3,463.5,1,1,249.0
Gene048,1401.3,436.9,1,1,249.0
Gene006,1382.7,454.3,1,1,249.0
Gene019,1413.1,437.4,1,1,249.0
Gene035,1391.8,455.6,1,1,249.0
Gene021,1405.2,467.6,1,1,249.0
Gene010,1382.4,456.5,1,1,249.0
Gene010,1377.7,447.3,1,1,249.0
Gene044,1397.9,431.6,1,1,249.0
Gene041,1386.1,435.5,1,1,249.0
Gene000,1390.6,443.7,1,1,249.0
Gene041,1377.1,421.1,1,1,249.0
Gene009,1365.1,466.1,1,1,249.0
Gene003,1395.3,457.3,1,1,249.0
Gene023,1395.7,453.2,1,1,249.0
Gene006,1393.7,467.7,1,1,249.0
Gene007,1414.0,439.6,1,1,249.0
Gene007,1413.9,428.4,1,1,249.0
Gene000,1401.0,439.1,1,1,249.0
Gene007,1393.0,473.2,1,1,249.0
Gene021,1366.5,445.4,1,1,249.0
Gene058,1411.4,445.0,1,1,249.0
Gene055,1389.1,450.3,1,1,249.0
Gene008,1411.0,451.8,1,1,249.0
Gene008,1405.7,471.6,1,1,249.0
Gene005,1379.0,427.9,1,1,249.0
Gene009,1377.9,435.8,1,1,249.0
Gene010,1386.6,436.0,1,1,249.0
Gene023,1394.6,450.1,1,1,249.0
Gene005,1354.8,452.4,1,1,249.0
Gene001,1379.8,462.9,1,1,249.0
Gene051,1373.0,453.9,1,1,249.0
Gene002,1366.5,436.7,1,1,249.0
Gene006,1400.0,428.9,1,1,249.0
Gene014,1397.5,442.5,1,1,249.0
Gene006,1380.0,433.4,1,1,249.0
Gene009,1379.4,435.5,1,1,249.0
Gene005,1369.4,433.0,1,1,249.0
Gene008,1396.0,427.6,1,1,249.0
Gene027,1377.0,444.8,1,1,249.0
Gene007,1369.7,442.5,1,1,249.0
Gene017,1380.0,423.9,1,1,249.0
Gene009,1374.5,442.3,1,1,249.0
Gene031,1383.0,448.1,1,1,249.0
Gene000,1401.3,452.5,1,1,249.0
Gene000,1385.5,441.0,1,1,249.0
Gene002,1385.9,448.0,1,1,249.0
Gene003,1368.3,466.4,1,1,249.0
Gene038,1384.3,463.2,1,1,249.0
Gene009,1402.5,430.3,1,1,249.0
Gene010,1376.1,449.7,1,1,249.0
Gene004,1388.0,455.5,1,1,249.0
Gene004,1400.2,439.7,1,1,249.0
Gene003,1369.2,471.5,1,1,249.0
Gene006,1399.7,457.5,1,1,249.0
Gene002,1387.9,448.7,1,1,249.0
Gene007,1366.2,445.6,1,1,249.0
Gene008,1365.9,461.6,1,1,249.0
Gene010,1392.0,438.3,1,1,249.0
Gene047,1383.0,423.0,1,1,249.0
Gene005,1379.8,430.9,1,1,249.0
Gene006,1372.6,434.9,1,1,249.0
Gene008,1397.8,465.2,1,1,249.0
Gene057,1393.6,455.4,1,1,246.0
Gene005,1399.6,452.2,1,1,249.0
Gene018,1408.7,453.7,1,1,249.0
Gene027,1392.8,451.7,1,1,249.0
Gene005,1410.2,435.2,1,1,249.0
Gene032,1406.8,433.1,1,1,249.0
Gene000,1398.3,438.7,1,1,249.0
Gene017,1394.3,444.8,1,1,249.0
Gene004,1394.1,459.2,1,1,249.0
Gene050,1393.2,462.1,1,1,249.0
Gene041,1381.4,460.5,1,1,249.0
Gene057,1395.9,448.0,1,1,249.0
Gene005,1406.1,430.1,1,1,249.0
Gene008,1392.1,454.9,1,1,249.0
Gene056,1372.6,455.5,1,1,249.0
Gene056,1418.1,449.2,1,1,249.0
Gene031,1394.9,452.1,1,1,42.0
Gene035,1351.8,473.8,1,1,249.0
Gene009,1403.4,433.3,1,1,249.0
Gene006,1356.5,464.1,1,1,249.0
Gene001,1397.7,450.0,1,1,249.0
Gene002,1401.9,448.2,1,1,249.0
Gene055,1400.0,436.1,1,1,249.0
Gene037,1410.6,443.9,1,1,249.0
Gene023,1391.1,428.6,1,1,249.0
Gene008,1400.0,444.6,1,1,252.0
Gene005,1383.4,436.4,1,1,249.0
Gene017,1391.6,446.5,1,1,249.0
Gene009,1394.9,473.3,1,1,249.0
Gene032,1426.7,468.3,1,1,249.0
Gene009,1388.4,448.9,1,1,249.0
Gene029,1381.3,457.1,1,1,249.0
Gene007,1404.8,464.1,1,1,249.0
Gene006,1395.2,442.8,1,1,249.0
Gene006,1385.1,459.0,1,1,249.0
Gene053,1401.5,434.4,1,1,249.0
Gene001,1390.2,479.2,1,1,249.0
Gene000,1413.5,441.7,1,1,226.0
Gene011,1390.3,454.1,1,1,249.0
Gene004,1413.2,438.1,1,1,249.0
Gene050,1393.1,451.6,1,1,249.0
Gene043,1373.0,440.7,1,1,249.0
Gene047,1391.8,439.0,1,1,249.0
Gene046,1418.7,445.4,1,1,249.0
Gene002,1386.4,436.6,1,1,249.0
Gene033,1376.6,440.6,1,1,249.0
Gene005,1399.6,447.0,1,1,249.0
Gene006,1399.4,458.6,1,1,249.0
Gene005,1364.1,464.2,1,1,249.0
Gene002,1393.4,458.6,1,1,249.0
Gene006,1380.8,438.5,1,1,249.0
Gene007,1415.1,438.7,1,1,249.0
Gene032,1427.1,494.0,1,1,249.0
Gene003,1389.9,426.4,1,1,249.0
Gene057,1389.1,455.9,1,1,249.0
Gene040,1374.5,432.6,1,1,249.0
Gene048,1388.5,459.8,1,1,249.0
Gene007,1401.5,446.1,1,1,249.0
Gene035,1380.4,440.1,1,1,249.0
Gene052,1393.2,432.9,1,1,249.0
Gene006,1380.6,421.3,1,1,249.0
Gene040,1382.9,474.8,1,1,249.0
Gene006,1378.1,455.5,1,1,249.0
Gene008,1391.0,425.9,1,1,249.0
Gene005,1371.0,432.3,1,1,249.0
Gene004,1397.2,445.2,1,1,249.0
Gene004,1402.5,456.0,1,1,249.0
Gene007,1390.7,423.6,1,1,249.0
Gene005,1403.3,440.4,1,1,249.0
Gene050,1396.5,456.1,1,1,249.0
Gene029,1384.8,435.7,1,1,249.0
Gene015,1388.5,457.0,1,1,249.0
Gene003,1376.8,464.1,1,1,249.0
Gene007,1372.4,451.9,1,1,249.0
Gene004,1375.7,440.4,1,1,249.0
Gene001,1413.0,463.4,1,1,249.0
Gene004,1393.2,441.9,1,1,249.0
Gene005,1404.5,467.2,1,1,249.0
Gene001,1368.7,433.6,1,1,249.0
Gene003,1367.7,463.7,1,1,249.0
Gene001,1398.1,475.0,1,1,249.0
Gene040,1357.2,467.1,1,1,249.0
Gene055,1369.1,454.5,1,1,249.0
Gene008,1396.7,470.3,1,1,249.0
Gene015,1391.0,493.1,1,1,249.0
Gene000,1380.7,454.2,1,1,249.0
Gene002,1393.1,451.3,1,1,249.0
Gene021,1385.3,450.4,1,1,249.0
Gene040,1391.9,445.2,1,1,249.0
Gene056,1378.9,458.6,1,1,249.0
Gene031,1384.1,462.8,1,1,176.0
Gene035,1419.2,452.4,1,1,249.0
Gene001,1389.7,434.5,1,1,249.0
Gene042,1368.6,421.3,1,1,249.0
Gene006,1415.7,470.2,1,1,249.0
Gene034,1370.0,434.4,1,1,249.0
Gene028,1381.1,425.8,1,1,249.0
Gene009,1398.9,449.4,1,1,249.0
Gene005,1407.3,455.0,1,1,249.0
Gene040,1365.3,443.1,1,1,249.0
Gene053,1393.1,444.5,1,1,249.0
Gene037,1384.7,452.9,1,1,53.0
Gene031,1391.9,447.3,1,1,249.0
Gene052,1395.2,463.0,1,1,249.0
Gene057,1388.3,475.5,1,1,249.0
Gene041,1394.2,463.8,1,1,249.0
Gene050,1394.9,455.0,1,1,249.0
Gene002,1397.9,463.5,1,1,249.0
Gene000,1370.8,446.3,1,1,249.0
Gene031,1388.4,452.8,1,1,249.0
Gene007,1383.5,457.6,1,1,249.0
Gene000,1396.0,436.0,1,1,249.0
Gene057,1406.6,437.0,1,1,249.0
Gene048,1384.0,447.8,1,1,249.0
Gene029,1373.7,438.0,1,1,249.0
Gene004,1399.4,444.9,1,1,249.0
Gene000,1379.9,454.2,1,1,84.0
Gene003,1397.4,436.9,1,1,249.0
Gene006,1418.4,441.9,1,1,249.0
Gene008,1367.5,452.0,1,1,249.0
Gene058,1382.6,443.0,1,1,249.0
Gene004,1406.7,464.0,1,1,249.0
Gene002,1403.3,477.0,1,1,249.0
Gene005,1395.2,464.5,1,1,249.0
Gene017,1405.8,462.3,1,1,249.0
Gene001,1393.1,463.6,1,1,249.0
